id,nombre,altura,peso,experiencia_base,es_predeterminado,tipos,habilidades,hp,ataque,defensa,ataque_especial,defensa_especial,velocidad,stat_total,url_sprite,url_imagen_oficial,proporcion_peso_altura,stats_equilibrados,es_dual_tipo,cantidad_habilidades,generacion
10028,Pumpkaboo-large,0.5,7.5,67.0,True,"Ghost,Grass","Pickup,Frisk,Insomnia",54,66,70,44,55,46,335,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10028.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10028.png,12.5,63.333333333333336,1,3,
10029,Pumpkaboo-super,0.8,15.0,67.0,True,"Ghost,Grass","Pickup,Frisk,Insomnia",59,66,70,44,55,41,335,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10029.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10029.png,16.666666666666668,65.0,1,3,
10030,Gourgeist-small,0.7,9.5,173.0,True,"Ghost,Grass","Pickup,Frisk,Insomnia",55,85,122,58,75,99,494,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10030.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10030.png,11.875000000000002,87.33333333333333,1,3,
10031,Gourgeist-large,1.1,14.0,173.0,True,"Ghost,Grass","Pickup,Frisk,Insomnia",75,95,122,58,75,69,494,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10031.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10031.png,11.666666666666664,97.33333333333333,1,3,
10032,Gourgeist-super,1.7,39.0,173.0,True,"Ghost,Grass","Pickup,Frisk,Insomnia",85,100,122,58,75,54,494,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10032.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10032.png,21.666666666666668,102.33333333333333,1,3,
10033,Venusaur-mega,2.4,155.5,281.0,True,"Grass,Poison",Thick-fat,80,100,123,122,120,80,625,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10033.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10033.png,62.2,101.0,1,1,
10034,Charizard-mega-x,1.7,110.5,285.0,True,"Fire,Dragon",Tough-claws,78,130,111,130,85,100,634,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10034.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10034.png,61.388888888888886,106.33333333333333,1,1,
10035,Charizard-mega-y,1.7,100.5,285.0,True,"Fire,Flying",Drought,78,104,78,159,115,100,634,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10035.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10035.png,55.83333333333333,86.66666666666667,1,1,
10036,Blastoise-mega,1.6,101.1,284.0,True,Water,Mega-launcher,79,103,120,135,115,78,630,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10036.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10036.png,59.47058823529411,100.66666666666667,0,1,
10037,Alakazam-mega,1.2,48.0,270.0,True,Psychic,Trace,55,50,65,175,105,150,600,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10037.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10037.png,36.92307692307692,56.666666666666664,0,1,
10038,Gengar-mega,1.4,40.5,270.0,True,"Ghost,Poison",Shadow-tag,60,65,80,170,95,130,600,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10038.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10038.png,27.0,68.33333333333333,1,1,
10039,Kangaskhan-mega,2.2,100.0,207.0,True,Normal,Parental-bond,105,125,100,60,100,100,590,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10039.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10039.png,43.47826086956521,110.0,0,1,
10040,Pinsir-mega,1.7,59.0,210.0,True,"Bug,Flying",Aerilate,65,155,120,65,90,105,600,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10040.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10040.png,32.77777777777778,113.33333333333333,1,1,
10041,Gyarados-mega,6.5,305.0,224.0,True,"Water,Dark",Mold-breaker,95,155,109,70,130,81,640,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10041.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10041.png,46.21212121212122,119.66666666666667,1,1,
10042,Aerodactyl-mega,2.1,79.0,215.0,True,"Rock,Flying",Tough-claws,80,135,85,70,95,150,615,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10042.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10042.png,35.90909090909091,100.0,1,1,
10043,Mewtwo-mega-x,2.3,127.0,351.0,True,"Psychic,Fighting",Steadfast,106,190,100,154,100,130,780,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10043.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10043.png,52.91666666666667,132.0,1,1,
10044,Mewtwo-mega-y,1.5,33.0,351.0,True,Psychic,Insomnia,106,150,70,194,120,140,780,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10044.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10044.png,20.625,108.66666666666667,0,1,
10045,Ampharos-mega,1.4,61.5,275.0,True,"Electric,Dragon",Mold-breaker,90,95,105,165,110,45,610,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10045.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10045.png,41.0,96.66666666666667,1,1,
10046,Scizor-mega,2.0,125.0,210.0,True,"Bug,Steel",Technician,70,150,140,65,100,75,600,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10046.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10046.png,59.52380952380952,120.0,1,1,
10047,Heracross-mega,1.7,62.5,210.0,True,"Bug,Fighting",Skill-link,80,185,115,40,105,75,600,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10047.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10047.png,34.72222222222222,126.66666666666667,1,1,
10048,Houndoom-mega,1.9,49.5,210.0,True,"Dark,Fire",Solar-power,75,90,90,140,90,115,600,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10048.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10048.png,24.75,85.0,1,1,
10049,Tyranitar-mega,2.5,255.0,315.0,True,"Rock,Dark",Sand-stream,100,164,150,95,120,71,700,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10049.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10049.png,98.07692307692308,138.0,1,1,
10050,Blaziken-mega,1.9,52.0,284.0,True,"Fire,Fighting",Speed-boost,80,160,80,130,80,100,630,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10050.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10050.png,26.0,106.66666666666667,1,1,
10051,Gardevoir-mega,1.6,48.4,278.0,True,"Psychic,Fairy",Pixilate,68,85,65,165,135,100,618,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10051.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10051.png,28.470588235294112,72.66666666666667,1,1,
10052,Mawile-mega,1.0,23.5,168.0,True,"Steel,Fairy",Huge-power,50,105,125,55,95,50,480,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10052.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10052.png,21.363636363636363,93.33333333333333,1,1,
10053,Aggron-mega,2.2,395.0,284.0,True,Steel,Filter,70,140,230,60,80,50,630,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10053.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10053.png,171.7391304347826,146.66666666666666,0,1,
10054,Medicham-mega,1.3,31.5,179.0,True,"Fighting,Psychic",Pure-power,60,100,85,80,85,100,510,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10054.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10054.png,22.499999999999996,81.66666666666667,1,1,
10055,Manectric-mega,1.8,44.0,201.0,True,Electric,Intimidate,70,75,80,135,80,135,575,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10055.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10055.png,23.157894736842103,75.0,0,1,
10056,Banette-mega,1.2,13.0,194.0,True,Ghost,Prankster,64,165,75,93,83,75,555,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10056.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10056.png,10.0,101.33333333333333,0,1,
10057,Absol-mega,1.2,49.0,198.0,True,Dark,Magic-bounce,65,150,60,115,60,115,565,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10057.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10057.png,37.69230769230769,91.66666666666667,0,1,
10058,Garchomp-mega,1.9,95.0,315.0,True,"Dragon,Ground",Sand-force,108,170,115,120,95,92,700,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10058.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10058.png,47.5,131.0,1,1,
10059,Lucario-mega,1.3,57.5,219.0,True,"Fighting,Steel",Adaptability,70,145,88,140,70,112,625,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10059.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10059.png,41.07142857142857,101.0,1,1,
10060,Abomasnow-mega,2.7,185.0,208.0,True,"Grass,Ice",Snow-warning,90,132,105,132,105,30,594,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10060.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10060.png,66.07142857142857,109.0,1,1,
10061,Floette-eternal,0.2,0.9,243.0,True,Fairy,"Flower-veil,Symbiosis",74,65,67,125,128,92,551,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10061.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10061.png,2.9999999999999996,68.66666666666667,0,2,
10062,Latias-mega,1.8,52.0,315.0,True,"Dragon,Psychic",Levitate,80,100,120,140,150,110,700,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10062.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10062.png,27.36842105263158,100.0,1,1,
10063,Latios-mega,2.3,70.0,315.0,True,"Dragon,Psychic",Levitate,80,130,100,160,120,110,700,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10063.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10063.png,29.166666666666668,103.33333333333333,1,1,
10064,Swampert-mega,1.9,102.0,286.0,True,"Water,Ground",Swift-swim,100,150,110,95,110,70,635,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10064.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10064.png,51.0,120.0,1,1,
10065,Sceptile-mega,1.9,55.2,284.0,True,"Grass,Dragon",Lightning-rod,70,110,75,145,85,145,630,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10065.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10065.png,27.6,85.0,1,1,
10066,Sableye-mega,0.5,161.0,168.0,True,"Dark,Ghost",Magic-bounce,50,85,125,85,115,20,480,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10066.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10066.png,268.33333333333337,86.66666666666667,1,1,
10067,Altaria-mega,1.5,20.6,207.0,True,"Dragon,Fairy",Pixilate,75,110,110,110,105,80,590,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10067.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10067.png,12.875,98.33333333333333,1,1,
10068,Gallade-mega,1.6,56.4,278.0,True,"Psychic,Fighting",Inner-focus,68,165,95,65,115,110,618,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10068.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10068.png,33.17647058823529,109.33333333333333,1,1,
10069,Audino-mega,1.5,32.0,425.0,True,"Normal,Fairy",Healer,103,60,126,80,126,50,545,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10069.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10069.png,20.0,96.33333333333333,1,1,
10070,Sharpedo-mega,2.5,130.3,196.0,True,"Water,Dark",Strong-jaw,70,140,70,110,65,105,560,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10070.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10070.png,50.11538461538462,93.33333333333333,1,1,
10071,Slowbro-mega,2.0,120.0,207.0,True,"Water,Psychic",Shell-armor,95,75,180,130,80,30,590,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10071.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10071.png,57.14285714285714,116.66666666666667,1,1,
10072,Steelix-mega,10.5,740.0,214.0,True,"Steel,Ground",Sand-force,75,125,230,55,95,30,610,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10072.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10072.png,69.81132075471699,143.33333333333334,1,1,
10073,Pidgeot-mega,2.2,50.5,261.0,True,"Normal,Flying",No-guard,83,80,80,135,80,121,579,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10073.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10073.png,21.956521739130434,81.0,1,1,
10074,Glalie-mega,2.1,350.2,203.0,True,Ice,Refrigerate,80,120,80,120,80,100,580,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10074.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10074.png,159.18181818181816,93.33333333333333,0,1,
10075,Diancie-mega,1.1,27.8,315.0,True,"Rock,Fairy",Magic-bounce,50,160,110,160,110,110,700,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10075.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10075.png,23.166666666666664,106.66666666666667,1,1,
10076,Metagross-mega,2.5,942.9,315.0,True,"Steel,Psychic",Tough-claws,80,145,150,105,110,110,700,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10076.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10076.png,362.65384615384613,125.0,1,1,
10077,Kyogre-primal,9.8,430.0,347.0,True,Water,Primordial-sea,100,150,90,180,160,90,770,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10077.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10077.png,43.43434343434343,113.33333333333333,0,1,
10078,Groudon-primal,5.0,999.7,347.0,True,"Ground,Fire",Desolate-land,100,180,160,150,90,90,770,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10078.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10078.png,196.01960784313727,146.66666666666666,1,1,
10079,Rayquaza-mega,10.8,392.0,351.0,True,"Dragon,Flying",Delta-stream,105,180,100,180,100,115,780,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10079.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10079.png,35.96330275229358,128.33333333333334,1,1,
10080,Pikachu-rock-star,0.4,6.0,112.0,True,Electric,"Static,Lightning-rod",35,55,40,50,50,90,320,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10080.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10080.png,12.0,43.333333333333336,0,2,
10081,Pikachu-belle,0.4,6.0,112.0,True,Electric,"Static,Lightning-rod",35,55,40,50,50,90,320,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10081.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10081.png,12.0,43.333333333333336,0,2,
10082,Pikachu-pop-star,0.4,6.0,112.0,True,Electric,"Static,Lightning-rod",35,55,40,50,50,90,320,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10082.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10082.png,12.0,43.333333333333336,0,2,
10083,Pikachu-phd,0.4,6.0,112.0,True,Electric,"Static,Lightning-rod",35,55,40,50,50,90,320,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10083.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10083.png,12.0,43.333333333333336,0,2,
10084,Pikachu-libre,0.4,6.0,112.0,True,Electric,"Static,Lightning-rod",35,55,40,50,50,90,320,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10084.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10084.png,12.0,43.333333333333336,0,2,
10085,Pikachu-cosplay,0.4,6.0,112.0,True,Electric,"Static,Lightning-rod",35,55,40,50,50,90,320,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10085.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10085.png,12.0,43.333333333333336,0,2,
10086,Hoopa-unbound,6.5,490.0,306.0,True,"Psychic,Dark",Magician,80,160,60,170,130,80,680,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10086.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10086.png,74.24242424242425,100.0,1,1,
10087,Camerupt-mega,2.5,320.5,196.0,True,"Fire,Ground",Sheer-force,70,120,100,145,105,20,560,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10087.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10087.png,123.26923076923076,96.66666666666667,1,1,
10088,Lopunny-mega,1.3,28.3,203.0,True,"Normal,Fighting",Scrappy,65,136,94,54,96,135,580,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10088.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10088.png,20.21428571428571,98.33333333333333,1,1,
